id,date,vendor,amount,category,description,flagged,risk_score
5b558546-f075-4cba-9bc3-a21c9db9cb9d,2023-05-24,Uber Business,87.11,Services,Standard business expense,False,0.05
b7704c02-ae4c-4296-9939-6f704e13163b,2023-05-24,Slack Technologies,75.52,Rent,Standard business expense,False,0.01
8375ed28-c162-4c6c-ae0d-9413f876a939,2023-05-24,Salesforce,37.02,Utilities,Standard business expense,False,0.01
82f3b6be-968a-46db-87aa-3f43c7f3614c,2023-05-24,Zoom Video Comm,299.85,Rent,Standard business expense,False,0.06
b482a206-fa30-4e12-a05e-42a30ef0d911,2023-05-24,Microsoft Azure,780.68,Office Supplies,Standard business expense,False,0.02
75d4c8c0-f68d-48e4-9c60-7f73865277f1,2023-05-24,Delta Airlines,423.88,Utilities,Standard business expense,False,0.01
8e5fe76d-011a-4ea2-a7ea-3f9660a5081d,2023-05-24,Uber Business,791.87,Utilities,Standard business expense,False,0.08
34799b32-7457-475c-bd78-89a1c7932f17,2023-05-24,Delta Airlines,173.65,Services,Standard business expense,False,0.09
68002a17-7b90-4ee2-af21-542d777c0b44,2023-05-24,WeWork,299.18,Office Supplies,Standard business expense,False,0.0
a2efb6a6-f102-420c-baf8-2a119ed9f73e,2023-05-24,Uline Shipping,823.19,Utilities,Standard business expense,False,0.09
9b771309-ca90-43e1-af62-1690b60a9b44,2023-05-24,Salesforce,231.54,Office Supplies,Standard business expense,False,0.05
ffaf0459-1751-4606-a088-61dec15778cb,2023-05-24,Microsoft Azure,301.5,Rent,Standard business expense,False,0.03
d06fcf98-90eb-41bb-8b19-c087288933cb,2023-05-24,WeWork,289.15,Utilities,Standard business expense,False,0.0
3665918d-1d9f-43f8-91ee-7cc7433be46b,2023-05-24,AWS Web Services,383.81,Office Supplies,Standard business expense,False,0.04
0c5c5857-b93a-4b9e-b121-4eb2e860fab5,2023-05-25,Staples Corporate,99.95,Services,Standard business expense,False,0.04
19115e46-947d-4208-9a1f-8ba56b05fed9,2023-05-25,Microsoft Azure,87.56,Office Supplies,Standard business expense,False,0.04
a9e980fd-040c-4eb6-b164-44ee45ec111c,2023-05-25,Google Cloud,19.32,Rent,Standard business expense,False,0.07
ac80721e-646b-4a58-9655-df2479e4a20e,2023-05-25,Staples Corporate,114.04,Travel,Standard business expense,False,0.08
444816f9-3326-41a1-af24-6204b333308d,2023-05-25,AWS Web Services,137.19,Utilities,Standard business expense,False,0.01
f7bdd062-c674-4f97-a433-9194f265bff4,2023-05-25,Staples Corporate,975.66,Travel,Standard business expense,False,0.1
2ada0556-d8c3-41c4-a9d8-522da6e94276,2023-05-25,Delta Airlines,344.79,Software,Standard business expense,False,0.07
c4db83fe-a515-415c-b1ad-edc8c384e714,2023-05-25,WeWork,276.38,Office Supplies,Standard business expense,False,0.09
e0da543e-426e-4d18-aa1f-ca495c0ad0c3,2023-05-25,Hilton Hotels,136.41,Travel,Standard business expense,False,0.06
df13fe9b-a298-4793-aab1-c7b68d91d30e,2023-05-25,Uber Business,541.36,Office Supplies,Standard business expense,False,0.01
5464b437-18da-49b2-9575-43ac6f8fc1c3,2023-05-25,Staples Corporate,95.32,Office Supplies,Standard business expense,False,0.05
cbca19a1-ebd8-43f0-bc44-014c650e9d5a,2023-05-25,Hilton Hotels,364.82,Office Supplies,Standard business expense,False,0.05
18ce7dc3-adb8-4172-8b86-0436f52b4755,2023-05-25,Zoom Video Comm,142.26,Office Supplies,Standard business expense,False,0.02
8cd453e7-b460-45a6-bf50-e0d6b8db792f,2023-05-25,AWS Web Services,147.44,Software,Standard business expense,False,0.08
e868e91e-2f2e-401e-84ed-96a4ec51a6ba,2023-05-25,Hilton Hotels,199.32,Travel,Standard business expense,False,0.03
f6fcf209-d7c4-4a7f-86e5-7d637baf2e48,2023-05-25,Hilton Hotels,132.59,Travel,Standard business expense,False,0.03
d69739dd-685b-4e36-98a9-1c65b5a4c023,2023-05-25,Delta Airlines,115.83,Utilities,Standard business expense,False,0.09
c47abcb2-c2f6-4591-a82c-5109cdf32643,2023-05-25,Staples Corporate,95.56,Services,Standard business expense,False,0.05
ac3951fb-6ec7-45d3-9669-2f1e641b65ee,2023-05-25,Uline Shipping,344.37,Office Supplies,Standard business expense,False,0.02
063aa43e-39dc-40fe-adf4-d144686e7ca8,2023-05-25,Google Cloud,405.52,Services,Standard business expense,False,0.0
6be43121-7616-43d6-a1da-53ed690157d7,2023-05-25,Hilton Hotels,114.99,Rent,Standard business expense,False,0.1
d56b4da9-2b11-4b44-9924-dae80944c8b1,2023-05-25,Uber Business,141.35,Office Supplies,Standard business expense,False,0.1
c1a01f48-8e88-4077-8613-d82253545e29,2023-05-25,Delta Airlines,682.05,Travel,Standard business expense,False,0.08
667c912c-6750-43c9-b3ca-37312988d672,2023-05-25,AWS Web Services,1546.51,Services,Standard business expense,False,0.02
eac8dfae-ac7c-4b3f-97a6-c67810674286,2023-05-25,Uline Shipping,290.96,Services,Standard business expense,False,0.09
99266c21-4f60-40f6-9e57-f8ac20c380b6,2023-05-25,Delta Airlines,209.78,Software,Standard business expense,False,0.04
3fe49fff-4de0-40ed-979b-fdf113e4f12b,2023-05-25,WeWork,111.26,Utilities,Standard business expense,False,0.05
3c225054-f003-4d65-bb06-25be92ba3ac1,2023-05-25,Staples Corporate,167.09,Software,Standard business expense,False,0.05
e5d95acd-9dff-4080-b191-3c87e455c63e,2023-05-25,Salesforce,1028.15,Office Supplies,Standard business expense,False,0.04
ca0f2d28-f4d8-440c-a408-5b95d35d9a63,2023-05-25,Uber Business,82.21,Rent,Standard business expense,False,0.05
db780220-98ff-4979-9de1-f759541c3091,2023-05-25,Slack Technologies,3149.04,Travel,Standard business expense,False,0.08
3fbad998-3d9c-436c-8a8a-0959187d80b7,2023-05-25,Microsoft Azure,134.34,Services,Standard business expense,False,0.01
03a8919f-008f-45ab-81ec-a76d3b910d4d,2023-05-25,Hilton Hotels,1404.87,Services,Standard business expense,False,0.02
bce34837-fed2-48f1-b990-d85eb6d1de02,2023-05-25,Slack Technologies,475.36,Software,Standard business expense,False,0.1
f2e5c698-24d9-45b4-b80b-44399675f09d,2023-05-25,Uline Shipping,642.72,Software,Standard business expense,False,0.1
cde382d2-9c01-486d-b6ad-7404207e4edd,2023-05-25,Staples Corporate,414.75,Office Supplies,Standard business expense,False,0.08
bc9851bc-8eae-4bf0-9aff-c2b05e4325f4,2023-05-25,Uber Business,503.2,Rent,Standard business expense,False,0.05
a24d250c-b15d-4636-8428-be2d53a075fc,2023-05-25,Uline Shipping,370.39,Office Supplies,Standard business expense,False,0.02
cf38bc9a-5778-4721-858b-82fccbc1cfc7,2023-05-25,Delta Airlines,1137.1,Office Supplies,Standard business expense,False,0.08
44d468fb-f0d3-4c56-9ab6-f6a89744270a,2023-05-25,Zoom Video Comm,75.76,Services,Standard business expense,False,0.09
471625cc-478d-4567-b2c7-eefa6d41ce6a,2023-05-25,Delta Airlines,12.28,Services,Standard business expense,False,0.1
320962cc-367b-4c77-a10b-d2a1e90671cf,2023-05-25,Uber Business,288.53,Rent,Standard business expense,False,0.06
f75e810f-ab05-4031-8782-059ebc62e440,2023-05-26,Hilton Hotels,167.2,Travel,Standard business expense,False,0.1
8ebe0737-dfc5-4217-ab71-2d42e8b48d14,2023-05-26,Staples Corporate,457.51,Rent,Standard business expense,False,0.1
837df196-fadf-4770-8356-593c981000d4,2023-05-26,AWS Web Services,594.03,Office Supplies,Standard business expense,False,0.01
3f7dbf21-b5e0-49e4-846d-f1a89be2b88c,2023-05-26,Slack Technologies,151.2,Services,Standard business expense,False,0.03
d7db601a-6d0c-4918-b9e1-3a9cbb4515ae,2023-05-26,Google Cloud,1748.45,Services,Standard business expense,False,0.06
31036b34-1258-4bc5-b72d-f9a86fd2875f,2023-05-26,Uber Business,287.48,Office Supplies,Standard business expense,False,0.05
f2213b3e-f536-4f70-8f65-7f6b3cad6d25,2023-05-26,Uber Business,523.07,Software,Standard business expense,False,0.02
f59f2ac8-0b9e-48e6-8cf0-26939277f692,2023-05-26,Microsoft Azure,499.8,Software,Standard business expense,False,0.01
399e05b5-679b-430d-a4d6-c1cc55737483,2023-05-26,Microsoft Azure,122.94,Travel,Standard business expense,False,0.03
6d90971a-02f1-496f-af4e-68cb5767a9fe,2023-05-26,Microsoft Azure,327.39,Software,Standard business expense,False,0.02
f80dbcd5-d084-46ab-960b-e644447260ea,2023-05-26,Salesforce,168.85,Travel,Standard business expense,False,0.07
741590f5-c57f-42ac-95b5-37e1c0058d72,2023-05-26,Zoom Video Comm,125.86,Services,Standard business expense,False,0.01
3aa781d0-0c12-49f5-bd75-902aeeae04f9,2023-05-26,Staples Corporate,97.55,Utilities,Standard business expense,False,0.06
9b530b6a-c227-4784-b9af-9892ccdd8c3f,2023-05-26,Zoom Video Comm,339.38,Utilities,Standard business expense,False,0.0
b280681d-7554-492d-8725-439a8148da42,2023-05-26,WeWork,331.19,Utilities,Standard business expense,False,0.02
1a2fc594-ed30-42e8-879a-4fc6fcbf8638,2023-05-26,Zoom Video Comm,66.27,Services,Standard business expense,False,0.09
f53806df-f88f-402d-a7b9-3bd2d3172ee9,2023-05-26,Zoom Video Comm,253.76,Utilities,Standard business expense,False,0.06
9d2cddb8-7a41-4bb7-bc82-90ca23e335b5,2023-05-26,WeWork,195.5,Utilities,Standard business expense,False,0.03
a413a618-3f98-4e21-9e8e-740c1ca8f4df,2023-05-26,Slack Technologies,1530.97,Travel,Standard business expense,False,0.05
cc2e28cf-dabe-432f-a1ee-99cb14bcab52,2023-05-26,Zoom Video Comm,295.49,Services,Standard business expense,False,0.02
eda80f12-147e-4c6d-bd03-80f34d2a2d7c,2023-05-26,Uber Business,231.41,Utilities,Standard business expense,False,0.02
22a1f70d-9372-41e0-9c01-9962298e1379,2023-05-26,AWS Web Services,631.58,Travel,Standard business expense,False,0.08
7865d8a6-230a-4c6c-a4b5-92b59e090fa0,2023-05-26,Salesforce,154.13,Office Supplies,Standard business expense,False,0.08
114eead1-d3bc-468b-b0d8-7b0036f91531,2023-05-26,WeWork,69.76,Office Supplies,Standard business expense,False,0.02
a5070c70-b5b1-4877-9f9d-b1fc3ce51baf,2023-05-26,AWS Web Services,522.27,Travel,Standard business expense,False,0.03
0a1452a9-709b-426b-81ce-68e6ab2d3aa0,2023-05-26,Zoom Video Comm,582.93,Software,Standard business expense,False,0.0
2dedea48-2553-4451-b1ec-9947e419f97a,2023-05-26,Delta Airlines,134.62,Rent,Standard business expense,False,0.05
45e0ae0d-d865-42b9-a88e-aaffc36535c2,2023-05-26,Staples Corporate,125.96,Utilities,Standard business expense,False,0.09
4e6d2168-eb9e-450e-bf9b-021033749946,2023-05-26,Salesforce,226.15,Utilities,Standard business expense,False,0.02
99205a8b-a304-44ee-b178-434f6c45240d,2023-05-26,AWS Web Services,656.17,Office Supplies,Standard business expense,False,0.04
96a96979-256e-4fdb-9d53-eec9c6d6ee12,2023-05-26,Salesforce,322.26,Rent,Standard business expense,False,0.01
46349ca1-f944-436a-9e3b-970ef3138b2e,2023-05-27,AWS Web Services,478.56,Utilities,Standard business expense,False,0.1
0f1ce56d-c2f9-428a-8b18-5153bd342b95,2023-05-27,Staples Corporate,319.74,Software,Standard business expense,False,0.01
1788d79b-d239-4aaa-b8b1-e0b5977fe67f,2023-05-27,Staples Corporate,809.34,Utilities,Standard business expense,False,0.06
bba158f8-354f-4411-a531-11fa34a85070,2023-05-27,Staples Corporate,888.42,Utilities,Standard business expense,False,0.09
f88a7543-7688-4c3e-8e6b-40c5edd559cc,2023-05-27,AWS Web Services,683.71,Utilities,Standard business expense,False,0.02
941b2283-fee8-4b00-b12e-eaaaa015ba82,2023-05-27,AWS Web Services,579.9,Software,Standard business expense,False,0.09
76dde4f4-a156-4504-ac60-5b1ad050d5d0,2023-05-28,WeWork,34.6,Utilities,Standard business expense,False,0.08
4fd419df-7c02-4528-9325-8e9464fd7b46,2023-05-28,Uline Shipping,129.68,Software,Standard business expense,False,0.04
964e293d-8db6-4ca1-a62a-50086ce4d848,2023-05-28,Microsoft Azure,232.28,Software,Standard business expense,False,0.05
f6d65c52-709b-42d8-be66-85206eaacc36,2023-05-28,Google Cloud,174.97,Utilities,Standard business expense,False,0.03
2f4c35b8-495a-4cba-a638-f1247c4fb7fd,2023-05-28,Slack Technologies,164.88,Travel,Standard business expense,False,0.02
e2c5db51-7fba-449c-b852-4cc96ba7dc16,2023-05-28,Uline Shipping,276.06,Office Supplies,Standard business expense,False,0.08
b2201312-ea8a-42f6-89dd-9cedc84461d9,2023-05-29,Staples Corporate,670.21,Services,Standard business expense,False,0.09
04747fbe-3b01-41df-af56-940492ec86b2,2023-05-29,Hilton Hotels,297.4,Software,Standard business expense,False,0.02
b0bd2b33-895f-4ec0-b236-42dbdc688861,2023-05-29,Uline Shipping,776.64,Utilities,Standard business expense,False,0.03
b1cde5e3-93a3-4007-96e6-3d0907c49601,2023-05-29,Hilton Hotels,76.59,Services,Standard business expense,False,0.1
abfafbae-ad40-4d21-8a08-6ce2a9c3fc4a,2023-05-29,Salesforce,224.61,Travel,Standard business expense,False,0.01
e3de99be-3d06-48a0-9ea1-0707a7c14213,2023-05-29,Salesforce,1826.87,Utilities,Standard business expense,False,0.04
a3843485-9a6b-495c-9ba5-39253380e4a2,2023-05-29,Salesforce,180.47,Software,Standard business expense,False,0.02
b4f36be6-9e7d-4ea9-8a7c-eb996969a61d,2023-05-29,Salesforce,733.64,Office Supplies,Standard business expense,False,0.01
1a45cf09-be2d-4b31-af1c-745a1d714630,2023-05-29,Salesforce,143.58,Rent,Standard business expense,False,0.01
0c449f9d-4989-44ff-a547-7b3cfd052573,2023-05-29,Staples Corporate,544.66,Utilities,Standard business expense,False,0.07
5fcf58ec-652d-4539-a16a-53c84da4ca6f,2023-05-29,Microsoft Azure,345.79,Travel,Standard business expense,False,0.05
8f9a2a8c-4b35-46b3-a28b-294466083420,2023-05-29,Google Cloud,101.57,Services,Standard business expense,False,0.07
a89a21ce-16cf-4fa6-bdca-893a097a90ba,2023-05-29,Uline Shipping,292.46,Travel,Standard business expense,False,0.06
c5636c0c-0180-4808-8c49-756815355ec2,2023-05-29,Staples Corporate,55.39,Software,Standard business expense,False,0.01
ff91d301-c7b7-4b69-a2fe-cd2ed398d28d,2023-05-29,Hilton Hotels,263.78,Rent,Standard business expense,False,0.06
e88f2f42-adc3-4b17-bc24-aaf411bbcd77,2023-05-29,Delta Airlines,1591.29,Utilities,Standard business expense,False,0.04
aa7ad7e2-d643-4b5b-846f-edf9f30608e4,2023-05-29,Slack Technologies,297.39,Utilities,Standard business expense,False,0.08
8bbc96b1-c5cd-4251-8873-e9e4b038c16e,2023-05-29,Salesforce,329.96,Rent,Standard business expense,False,0.06
0c9af8bd-3f9d-4522-8029-e2106ef57b84,2023-05-29,Delta Airlines,175.14,Software,Standard business expense,False,0.07
1f2c209f-5e63-48ab-a338-3f24ff07b729,2023-05-29,Uber Business,1334.67,Services,Standard business expense,False,0.01
02343494-4a88-4590-9db4-fd46abd02a3a,2023-05-29,Slack Technologies,417.22,Travel,Standard business expense,False,0.02
2ded725a-bb24-4efd-a277-f2dca166fa73,2023-05-29,Zoom Video Comm,779.38,Utilities,Standard business expense,False,0.1
1a5b9dc4-7078-44de-9684-4c7dd6f5d6a5,2023-05-29,Staples Corporate,117.8,Office Supplies,Standard business expense,False,0.1
27cf1084-37ba-40d3-aab2-4f85d6a3d470,2023-05-29,Google Cloud,243.3,Travel,Standard business expense,False,0.03
131fab1b-3c1d-4dce-b11f-c66792c5ebd0,2023-05-29,Delta Airlines,470.67,Software,Standard business expense,False,0.04
bf629a18-95eb-4875-8064-160c9c7fd5d9,2023-05-29,Delta Airlines,30.84,Rent,Standard business expense,False,0.02
275bc48d-e7fb-4261-bf1c-c112bd5e2715,2023-05-29,Zoom Video Comm,412.41,Services,Standard business expense,False,0.07
a075b787-59ad-4acb-8726-9855014df8e1,2023-05-29,AWS Web Services,1060.68,Utilities,Standard business expense,False,0.07
9011f502-deec-4556-be60-21c3c3975654,2023-05-29,Google Cloud,154.54,Utilities,Standard business expense,False,0.08
5ac95f52-c873-46e9-b886-64a0cbb2cd89,2023-05-29,Zoom Video Comm,291.21,Services,Standard business expense,False,0.03
8dfb06ef-30b9-4dbe-9bd2-f18e5aa46f4d,2023-05-29,Hilton Hotels,128.1,Software,Standard business expense,False,0.01
3cedd558-cf78-4881-bd81-5c503951d6a7,2023-05-29,AWS Web Services,33.94,Travel,Standard business expense,False,0.07
bcbb639d-885f-46fa-8439-114818317f8d,2023-05-29,WeWork,67.91,Office Supplies,Standard business expense,False,0.04
7a1e0334-316b-49bd-ba00-eb74163728e9,2023-05-30,Google Cloud,820.99,Services,Standard business expense,False,0.08
8a7415a7-2f62-4e5f-9cb8-291356184692,2023-05-30,Slack Technologies,139.77,Utilities,Standard business expense,False,0.02
66d3f19a-dfbc-4dbd-a2ca-20c5b6bcae80,2023-05-30,AWS Web Services,853.46,Services,Standard business expense,False,0.01
d399538b-6672-490a-9b5a-4b7cd2f34144,2023-05-30,Delta Airlines,649.72,Office Supplies,Standard business expense,False,0.06
f882d2b9-cf0a-47bd-b19e-b814e5666b78,2023-05-30,Google Cloud,473.33,Utilities,Standard business expense,False,0.08
531dc482-fc8e-4010-9a6f-94774dc5edd6,2023-05-30,Slack Technologies,395.58,Travel,Standard business expense,False,0.02
6da0f5fc-ee8a-4f0b-85d5-e90acd8f2855,2023-05-30,WeWork,77.87,Software,Standard business expense,False,0.09
b5abb1b1-7faf-47ca-8440-537f8276e083,2023-05-30,WeWork,26.74,Office Supplies,Standard business expense,False,0.03
fce338ee-c127-4056-a6b4-71144af51d36,2023-05-30,Slack Technologies,288.76,Travel,Standard business expense,False,0.05
9c1f8b1a-2132-41dc-aa8c-5523db80fc94,2023-05-30,Slack Technologies,345.99,Utilities,Standard business expense,False,0.09
74debaa4-1c48-4b8a-8042-ed5084a4d5c5,2023-05-30,Microsoft Azure,201.71,Office Supplies,Standard business expense,False,0.06
908da0bd-c3f5-4565-b460-32de7391220f,2023-05-30,Google Cloud,1427.19,Travel,Standard business expense,False,0.01
0003a763-a716-46e5-a004-1270901177e9,2023-05-30,Google Cloud,61.66,Utilities,Standard business expense,False,0.01
32fc0c2f-d5b8-4323-9e1b-dc55dbc46714,2023-05-30,Zoom Video Comm,27.08,Services,Standard business expense,False,0.07
1d493638-8bf0-4b62-97a5-61d41c6c8eb4,2023-05-30,Staples Corporate,661.94,Software,Standard business expense,False,0.04
992564dd-ad0d-431e-a6b9-44a025593363,2023-05-30,Staples Corporate,316.88,Utilities,Standard business expense,False,0.06
ff790e03-311d-48c6-8af4-8bd58d069776,2023-05-30,Salesforce,544.63,Travel,Standard business expense,False,0.1
539ae7c1-e800-41cc-972f-944311d118cb,2023-05-30,Hilton Hotels,89.42,Services,Standard business expense,False,0.08
c5bbd57e-c539-4199-a2da-cd58e0605ab9,2023-05-30,Staples Corporate,161.42,Travel,Standard business expense,False,0.1
a75261c2-dd20-4310-b5cc-cc59146d1ddb,2023-05-30,Zoom Video Comm,203.47,Travel,Standard business expense,False,0.02
8d308df1-9b5b-4f9f-ab21-08382aa64be2,2023-05-30,Uber Business,130.82,Rent,Standard business expense,False,0.02
d1830002-0f2c-4968-b09a-9b5f6a12bae7,2023-05-30,Zoom Video Comm,108.86,Utilities,Standard business expense,False,0.09
0135d01a-20ac-4de9-b5a5-74040318a2e0,2023-05-30,Slack Technologies,1065.64,Travel,Standard business expense,False,0.08
16824363-529e-47a8-839b-8b11c6698781,2023-05-30,Salesforce,99.02,Travel,Standard business expense,False,0.07
a1858d84-0724-4625-bd3a-f4cd9ca518c8,2023-05-30,AWS Web Services,57.21,Rent,Standard business expense,False,0.01
efbfc561-891c-4119-beeb-c4e99b8ad975,2023-05-30,Hilton Hotels,1686.13,Office Supplies,Standard business expense,False,0.06
1c1824b2-7d5f-4dbe-a587-7b97d9c17129,2023-05-30,Microsoft Azure,602.9,Services,Standard business expense,False,0.03
35feb3c3-a737-4b7c-93d8-5fc21d43b3a9,2023-05-30,Uline Shipping,66.19,Utilities,Standard business expense,False,0.06
71468e12-4c1f-4296-be8f-916cbfca938c,2023-05-30,Slack Technologies,96.11,Office Supplies,Standard business expense,False,0.02
831bda66-beab-4017-9f4b-3cda7fd8acbf,2023-05-30,Uline Shipping,134.04,Travel,Standard business expense,False,0.02
a6336ed8-fcbc-425f-b48b-4d7858e118f5,2023-05-30,Uline Shipping,144.25,Software,Standard business expense,False,0.02
1408cc2a-f507-4c71-a0ce-1d856930316b,2023-05-30,Microsoft Azure,1040.25,Travel,Standard business expense,False,0.07
f13ef5a4-ca1a-4db6-923e-e96e7bdbfdab,2023-05-31,Zoom Video Comm,131.47,Office Supplies,Standard business expense,False,0.1
8b5f4879-e231-42a3-902c-7d4c1577f1ae,2023-05-31,Uber Business,164.87,Rent,Standard business expense,False,0.04
ec2c4f11-3c6a-4820-8e9f-9739aa035b85,2023-05-31,Staples Corporate,492.44,Utilities,Standard business expense,False,0.01
2c091f62-7db4-4b1d-bad0-88f699625863,2023-05-31,Uber Business,529.97,Utilities,Standard business expense,False,0.07
60784a7d-4a28-496d-b1ce-4e846fe2a558,2023-05-31,Slack Technologies,643.57,Rent,Standard business expense,False,0.01
9045222f-508e-4671-acde-ed664bf70424,2023-05-31,Uber Business,551.43,Office Supplies,Standard business expense,False,0.09
2b7d7063-3647-404a-a49b-12baedc9fe6c,2023-05-31,Google Cloud,331.25,Utilities,Standard business expense,False,0.01
83ce0103-3943-43ec-8fe0-f11ef3ffe783,2023-05-31,WeWork,234.07,Services,Standard business expense,False,0.03
e0435522-f81e-4d8c-b48f-94ede8726172,2023-05-31,Uline Shipping,309.08,Office Supplies,Standard business expense,False,0.05
ebb6364f-f009-46d1-806d-37fc178acd97,2023-05-31,Hilton Hotels,268.68,Office Supplies,Standard business expense,False,0.05
252eb828-6370-4a11-965a-236219b5d0f3,2023-05-31,Hilton Hotels,119.6,Travel,Standard business expense,False,0.08
6d7f00bc-48cf-40f2-b621-2fa5e802daee,2023-05-31,Delta Airlines,205.74,Office Supplies,Standard business expense,False,0.1
d92cb44b-4c75-45e1-a083-f70936daa63b,2023-05-31,Slack Technologies,75.65,Services,Standard business expense,False,0.08
76129cc7-aea9-4e10-a62e-30a1c12158c2,2023-05-31,Google Cloud,217.72,Rent,Standard business expense,False,0.05
3009a096-00ff-4677-9ee5-deb000a2b837,2023-05-31,Uline Shipping,526.49,Software,Standard business expense,False,0.0
9ae6e82b-5fa0-4799-af5c-86eec5f6c8c2,2023-05-31,Delta Airlines,43.41,Services,Standard business expense,False,0.06
87d85731-d526-4c88-a4c2-076967baea31,2023-05-31,Google Cloud,2601.16,Utilities,Standard business expense,False,0.02
f08c7efc-8969-41ad-9b92-584c49d93933,2023-05-31,Hilton Hotels,173.36,Software,Standard business expense,False,0.08
359636fd-a3bc-4d97-885c-4361a7602fc0,2023-05-31,Zoom Video Comm,470.65,Software,Standard business expense,False,0.02
64d0d332-5c23-4f06-9e47-6e3767e9369e,2023-05-31,Uline Shipping,323.01,Office Supplies,Standard business expense,False,0.01
68e84c61-0632-4b86-90b4-65e59d4f5a2b,2023-05-31,AWS Web Services,416.93,Services,Standard business expense,False,0.02
6cdd6f92-e0cb-4ce3-bc99-bba811a8baa8,2023-05-31,Uline Shipping,150.4,Office Supplies,Standard business expense,False,0.0
0503d378-7269-4362-940d-c7767889fd88,2023-05-31,Hilton Hotels,279.68,Travel,Standard business expense,False,0.06
4aaf58d1-9c00-4718-98c2-7619c6d05f1c,2023-05-31,WeWork,200.55,Rent,Standard business expense,False,0.02
0a49ac5d-54e2-4b18-8450-a9900c593563,2023-05-31,Staples Corporate,63.09,Services,Standard business expense,False,0.05
ad90c4ce-f664-4278-9a1d-f538278089b8,2023-05-31,Microsoft Azure,109.88,Office Supplies,Standard business expense,False,0.07
d7699ea4-266e-4cf3-acf5-8621366d97ae,2023-05-31,Uber Business,519.16,Software,Standard business expense,False,0.0
3b33a97b-0319-47c6-9343-0062af5287e8,2023-05-31,Google Cloud,413.98,Utilities,Standard business expense,False,0.01
ca1c8af8-ce99-45d3-9ac4-894d54e8a648,2023-05-31,AWS Web Services,348.65,Software,Standard business expense,False,0.08
69abe188-e9ad-4816-a802-f9d5b9edb7d1,2023-05-31,AWS Web Services,1025.31,Office Supplies,Standard business expense,False,0.05
a316a964-b8b8-4e30-96f6-c90e5f9b809c,2023-05-31,Zoom Video Comm,160.96,Rent,Standard business expense,False,0.05
1a7de657-a4bf-424c-8a1b-c509d8397b03,2023-05-31,Slack Technologies,818.43,Utilities,Standard business expense,False,0.07
db6b9e49-210b-4fa3-b94c-5b754fd6a3e6,2023-05-31,Staples Corporate,463.95,Utilities,Standard business expense,False,0.05
74c5422c-6693-404c-b304-b97357e24c9d,2023-05-31,Zoom Video Comm,221.22,Software,Standard business expense,False,0.03
06e01de8-2a37-4349-b580-41f9a2301c84,2023-06-01,Staples Corporate,337.04,Travel,Standard business expense,False,0.01
ca2ed883-b4cc-44ce-98cc-b802571e8f36,2023-06-01,Delta Airlines,59.65,Travel,Standard business expense,False,0.02
d24d996f-8a44-4ad9-844a-330f45c6d381,2023-06-01,Delta Airlines,448.55,Utilities,Standard business expense,False,0.03
d63f537c-0806-497c-9346-eb058059d279,2023-06-01,Microsoft Azure,239.84,Services,Standard business expense,False,0.02
8f8377c0-06ee-4283-996b-ff5f4f852e77,2023-06-01,Slack Technologies,1279.76,Software,Standard business expense,False,0.02
2a82b711-b66b-477f-9afc-674aacf27cae,2023-06-01,Slack Technologies,76.13,Office Supplies,Standard business expense,False,0.01
6cdfcda8-51c3-4b4c-b2fd-1d5bef25bf61,2023-06-01,AWS Web Services,208.66,Travel,Standard business expense,False,0.05
7e06615d-0ba3-444d-a1af-b688d6b30d67,2023-06-01,Hilton Hotels,67.99,Utilities,Standard business expense,False,0.05
6f642e2d-e983-4f9d-8bd0-8b9e12a091d9,2023-06-01,WeWork,647.24,Utilities,Standard business expense,False,0.06
e6535e8d-0508-447c-8e7b-0e3cb1241188,2023-06-01,Uber Business,299.43,Utilities,Standard business expense,False,0.06
0fb93b66-bd15-4007-85f7-ae46c12283ee,2023-06-01,Uline Shipping,2742.96,Office Supplies,Standard business expense,False,0.07
2e044b53-ae3a-4ed0-bec3-e11acfa10e6b,2023-06-01,Zoom Video Comm,377.07,Utilities,Standard business expense,False,0.07
9d851873-1744-4a83-b4a9-c52cc73beabe,2023-06-01,Zoom Video Comm,117.5,Utilities,Standard business expense,False,0.05
bc90eca4-ab67-49e0-ba2b-6ebf9e0d713f,2023-06-01,Staples Corporate,46.86,Utilities,Standard business expense,False,0.05
5c575690-68a8-4de7-a7ed-55fe9d367164,2023-06-01,WeWork,191.47,Software,Standard business expense,False,0.03
72e91c86-c4ca-4c27-a218-b39bcbddfc8c,2023-06-01,Salesforce,126.47,Rent,Standard business expense,False,0.06
ee68635a-a7ee-483c-b741-d6a28b19e92a,2023-06-01,Staples Corporate,113.62,Office Supplies,Standard business expense,False,0.04
b0cfaa00-49ea-4eaf-be4a-97ffc4e8e4f7,2023-06-01,Uber Business,543.3,Utilities,Standard business expense,False,0.08
2b731525-7bb6-4cf3-a8e2-0ba6ce11f627,2023-06-01,Uber Business,1080.73,Rent,Standard business expense,False,0.06
88d623b3-98d4-4a2f-b178-2580c7a7830f,2023-06-01,Staples Corporate,899.88,Software,Standard business expense,False,0.07
eb9cd5ae-0265-4c92-961b-940c074a2f6f,2023-06-01,Staples Corporate,2575.43,Office Supplies,Standard business expense,False,0.01
f5cdb0cb-14c3-4567-a2ea-5972c3de7457,2023-06-01,Uline Shipping,164.08,Utilities,Standard business expense,False,0.0
