id,date,vendor,amount,category,flagged,risk_score,notes
de5fec9a-0ed3-4103-b4e2-e2b3d6b1e725,2023-07-30,Google,893.36,Software,False,0.1,
8c704b81-8bc2-4379-9ca2-45499858438c,2023-07-30,Slack,502.88,Travel,False,0.1,
2edeb73f-f82b-4bb7-b855-3fb40360e816,2023-07-30,North Star Consulting,7500.0,Services,True,0.83,
4cbb0b03-344a-49e9-a413-b38d01d1623d,2023-07-30,AWS,122.82,Software,False,0.1,
203d5de3-9a89-4e5b-8fab-f2ecb056ecbd,2023-07-30,AWS,158.66,Travel,False,0.1,
d3a53cd0-e30c-448a-b274-23191c626f7c,2023-07-30,Staples,602.5,Office,False,0.1,
a197b833-2aec-469a-a823-f38f0fe5e884,2023-07-30,Staples,167.09,Software,False,0.1,
5e3641d4-3e1b-4302-9674-71398f42ff82,2023-07-30,Apex Solutions Group,9900.0,Services,True,0.85,
f285b0e9-047c-47a1-a18f-5319f93c15ac,2023-07-30,Apex Solutions Group,7666.0,Services,True,0.98,
c4c25e25-df04-4dec-8b9a-f2eec2ebc8a7,2023-07-30,Family Holdings,9000.0,Services,True,0.94,
35309bc4-1312-4a37-b044-410df49c3a54,2023-07-30,K.R. Services,2500.0,Services,True,0.84,
46a47d53-0f97-4241-9762-bcd86e210d23,2023-07-30,WeWork,957.31,Office,False,0.1,
a2f2131f-fe52-4684-a629-35181fc84edc,2023-07-30,K.R. Services,9990.0,Services,True,0.81,
78adf584-aaf8-418d-9489-6a84d049f782,2023-07-30,AWS,361.84,Software,False,0.1,
7de8e7a5-3225-462c-bc1f-86ad5af43260,2023-07-30,AWS,445.7,Software,False,0.1,
689c630e-fffc-4b6d-a02a-05fd505d4ee3,2023-07-30,Slack,231.73,Office,False,0.1,
9d42e565-7fcd-4e43-8fda-c4effae9bae1,2023-07-30,K.R. Services,8314.0,Services,True,0.9,
d0b1e12f-2624-4b5b-bb50-a9d7ab7debb0,2023-07-30,Family Holdings,8160.0,Services,True,0.97,
84a2e61a-5bd2-4448-8740-08276d2b0645,2023-07-30,Apex Solutions Group,9990.0,Services,True,0.85,
d6ed4f3a-ba4e-41ec-b5b7-2be10da7f717,2023-07-30,Staples,239.68,Office,False,0.1,
b701f579-9ba1-4e18-8708-6972d58c1efd,2023-07-30,K.R. Services,9104.0,Services,True,0.87,
4acfb630-1071-4a65-8607-45d1c22cb727,2023-07-30,Staples,286.9,Travel,False,0.1,
fee7e96b-c7c6-44ac-a35f-ab7212e56722,2023-07-30,Staples,1063.48,Software,False,0.1,
312f1e8a-88ce-4a49-b05c-8ae0d248addb,2023-07-30,Strategic Ventures LLC,9999.0,Services,True,0.86,
1aa9ff0b-e93f-4d6d-bfbf-bb857a8183ec,2023-07-30,AWS,185.98,Travel,False,0.1,
4624466e-943b-4e08-8147-234bb2c74893,2023-07-30,Staples,325.33,Office,False,0.1,
c506dcaf-404b-4d5b-8c92-6a32c934ac2f,2023-07-30,WeWork,84.51,Office,False,0.1,
ab60f086-f410-4591-b8f8-379148346124,2023-07-31,Uber,133.25,Software,False,0.1,
31a0cf89-9fd7-4feb-9df2-3e89c0580892,2023-07-31,Uber,435.68,Software,False,0.1,
f3e54a5b-fdb8-46d0-a27f-ebc1a7500972,2023-07-31,WeWork,263.11,Software,False,0.1,
b348e423-fb34-42d8-81f5-83e46a19f938,2023-07-31,AWS,490.77,Office,False,0.1,
7e4db62b-cbf2-41d6-a9c2-43389517b060,2023-07-31,Slack,55.75,Travel,False,0.1,
564dc66d-910f-4128-8ae8-b88806965e99,2023-07-31,Strategic Ventures LLC,9999.0,Services,True,0.99,
2face059-aec9-41b6-a60d-bb986a8f33e8,2023-07-31,Uber,479.83,Software,False,0.1,
9348fa00-cd17-4ada-bf7d-c41564577eae,2023-07-31,AWS,466.85,Office,False,0.1,
414e295e-ff4c-425f-bede-75b1e33f5fcd,2023-07-31,AWS,68.2,Office,False,0.1,
8fb913bd-8f1b-4ef5-866f-af9fac546883,2023-07-31,AWS,82.03,Office,False,0.1,
a2fe2fe6-accf-45ec-a8a7-829af45ddbb5,2023-07-31,WeWork,95.33,Software,False,0.1,
b2c3fd61-3f51-4e31-9772-541ecaade489,2023-07-31,AWS,59.9,Office,False,0.1,
3bc4c5c5-f6ad-42c1-af93-ff0860dfc40f,2023-07-31,Google,297.32,Software,False,0.1,
37fc7e01-eb23-474b-939c-a00f99cedbf8,2023-07-31,Google,387.18,Office,False,0.1,
ebc20064-5ad4-4098-82f6-f17d90fe6ac4,2023-07-31,AWS,42.59,Office,False,0.1,
f50f507f-b423-4083-94ba-13bd3942bb64,2023-07-31,Staples,38.07,Office,False,0.1,
a26bf6ce-6036-4697-967a-0f49148ea973,2023-07-31,K.R. Services,9999.0,Services,True,1.0,
27a261e0-bedd-4cce-a13c-3d7b414f503e,2023-07-31,WeWork,100.12,Travel,False,0.1,
70616725-f4c9-440e-9da3-7f94d2652329,2023-07-31,Google,48.43,Software,False,0.1,
b62de145-fe58-47c3-967a-d9f21b326231,2023-07-31,Google,43.94,Software,False,0.1,
683a87a9-0777-4d85-80be-333bbbf749d4,2023-07-31,WeWork,108.47,Office,False,0.1,
b74e5c24-154d-4062-b2e9-5cea85037f9d,2023-07-31,Slack,231.93,Office,False,0.1,
72d64f1e-48a1-443c-af0e-16ba2bd79861,2023-07-31,Uber,375.61,Software,False,0.1,
446537d8-d95f-401a-9672-aaf3b30e3f98,2023-07-31,WeWork,212.72,Travel,False,0.1,
6cadf988-997c-4d5c-972b-a5e3101f3dc8,2023-07-31,WeWork,139.89,Software,False,0.1,
ec0db290-f9f7-4fbb-b997-fa3927b40d51,2023-07-31,K.R. Services,2500.0,Services,True,0.98,
dc9dba19-0091-4be8-b15a-64c02b9c7e56,2023-07-31,AWS,174.91,Software,False,0.1,
b7612540-daa7-414d-a5fc-a41576aa03fd,2023-07-31,Strategic Ventures LLC,8697.0,Services,True,0.9,
3f30fb95-3836-4519-85f8-5714d70bb6ca,2023-07-31,WeWork,1475.21,Office,False,0.1,
15f75b65-0212-44c5-aa8b-c637618f4902,2023-07-31,Strategic Ventures LLC,9710.0,Services,True,0.93,
cf10aa9d-3bd3-42fc-a77e-fb54b99d496f,2023-07-31,North Star Consulting,5000.0,Services,True,0.81,
0845641c-3d9a-420d-a406-b7417273455d,2023-07-31,Slack,192.76,Office,False,0.1,
0fb60ea8-43bb-4858-a3f0-5c73f4db50a3,2023-08-01,Google,87.74,Office,False,0.1,
66955a2d-587d-46d9-a68e-a7a9adcefa1e,2023-08-01,AWS,1449.19,Software,False,0.1,
d40fcd34-73cb-4366-9cd8-1a4c430762e9,2023-08-01,Uber,800.16,Travel,False,0.1,
e61d676d-8de2-4e7d-92ef-bd311b38dd87,2023-08-01,AWS,262.8,Software,False,0.1,
a0ce9d88-1dc1-41b9-a1ee-ad2213f1facc,2023-08-01,WeWork,617.15,Office,False,0.1,
e0cd4c81-d160-4575-b582-b0db9281216a,2023-08-01,Family Holdings,5000.0,Services,True,0.84,
9fbf75c6-f30d-41ef-8501-1600e4e93b7f,2023-08-01,Uber,70.62,Office,False,0.1,
7cfec08b-9292-48ab-8e05-d4320ff2eebe,2023-08-01,Uber,468.69,Software,False,0.1,
9cf8fc17-939c-4347-a11b-2684417f09b2,2023-08-01,AWS,325.37,Travel,False,0.1,
b9e3607d-7475-47a0-b433-42fd9a1848a4,2023-08-01,Staples,259.2,Software,False,0.1,
a2a130b9-948a-4304-bcb9-466b42e4b5d9,2023-08-01,AWS,321.29,Office,False,0.1,
176956c9-b2dd-4758-98bc-ca70bf09b0f6,2023-08-01,Google,191.68,Office,False,0.1,
f6303c07-9b5c-46a3-b2d7-6d74713d38bf,2023-08-01,Strategic Ventures LLC,5000.0,Services,True,0.91,
b6ea892d-fbec-4e7e-a5b3-f6fec5566294,2023-08-01,Uber,134.22,Office,False,0.1,
00e2c827-1731-4da5-b244-ecbee4b745d0,2023-08-01,Staples,595.83,Office,False,0.1,
4d89d303-a631-4279-9dcb-07cd59bf63bb,2023-08-01,Google,138.78,Travel,False,0.1,
9939c54d-c092-4648-abad-2f077417f067,2023-08-01,North Star Consulting,9000.0,Services,True,0.99,
a3e35ec1-9894-458d-9db4-7729a91b3b11,2023-08-01,Apex Solutions Group,7700.0,Services,True,0.86,
46731383-715b-42ac-ba12-9e84fa3d3a52,2023-08-01,North Star Consulting,9336.0,Services,True,0.89,
99e16ce8-ba6d-4fe4-ba2a-e2b31dee4359,2023-08-01,K.R. Services,5000.0,Services,True,1.0,
c42424af-0bd8-4ad7-9492-0815acc8d5f2,2023-08-01,K.R. Services,9257.0,Services,True,0.83,
77ca919f-7bf4-4028-9e1b-f26632d81dc6,2023-08-01,Staples,188.05,Travel,False,0.1,
e6ccf114-79a1-46e4-98c8-fe5f10e8204c,2023-08-01,WeWork,40.83,Software,False,0.1,
2512940e-a8aa-4af7-92ad-d97cff9bd24c,2023-08-01,Family Holdings,9602.0,Services,True,0.95,
a8e35213-1b28-4cec-9201-cc773d3abacb,2023-08-02,Uber,323.96,Office,False,0.1,
05760b11-7b1a-4e38-a0c5-54a6a86f251c,2023-08-02,Strategic Ventures LLC,9999.0,Services,True,0.96,
6f87605f-5bce-4267-b8a3-34270948731e,2023-08-02,Strategic Ventures LLC,4000.0,Services,True,0.81,
20792d76-9246-4dac-b6d7-6c6ebb29827b,2023-08-02,Uber,418.24,Office,False,0.1,
542c8860-c000-48b6-8c06-e93c517dca90,2023-08-02,Strategic Ventures LLC,9900.0,Services,True,0.85,
6867ffca-a577-4240-839f-b08381f09b06,2023-08-02,North Star Consulting,7797.0,Services,True,0.94,
633e5aa8-0a05-4c7c-8acf-8786132ad8cc,2023-08-02,Staples,337.71,Software,False,0.1,
5c238cbf-591f-4012-975e-bbd01c92522c,2023-08-02,Uber,182.79,Software,False,0.1,
e35df34f-61a6-4382-9e22-c6c665bf03ec,2023-08-02,Apex Solutions Group,9950.0,Services,True,0.82,
bc8ab8e6-8ad9-4067-9163-bb8dae1a3592,2023-08-02,Staples,1014.0,Travel,False,0.1,
52fda1ca-3134-4997-950a-41f1c15fe83c,2023-08-02,North Star Consulting,8603.0,Services,True,0.85,
421e9f27-72b7-4421-8b23-a24ee48f176c,2023-08-02,Uber,692.34,Office,False,0.1,
8178b022-4188-49b3-8334-f56bab00e0b9,2023-08-02,AWS,217.35,Office,False,0.1,
0d9da9e4-0489-4dd6-b4dd-30b6cf7693dc,2023-08-02,WeWork,123.75,Office,False,0.1,
80f73c72-6825-469e-b6cf-74d717356f13,2023-08-02,Strategic Ventures LLC,4000.0,Services,True,0.97,
e806fee0-eac0-4193-a48b-17f08d1b17c7,2023-08-02,Strategic Ventures LLC,5000.0,Services,True,0.91,
65159294-ad70-4139-95bc-5ceffbd8d3c3,2023-08-02,Google,128.59,Travel,False,0.1,
f06dc89c-93ae-480e-8ada-e00aeb9947f0,2023-08-02,Slack,97.45,Software,False,0.1,
f24e2195-09dd-4d6d-9389-f08a5b4b3b15,2023-08-02,WeWork,158.34,Software,False,0.1,
223089da-77e4-40f2-b32b-3683634c8b9f,2023-08-02,WeWork,518.13,Office,False,0.1,
c0691c6b-701c-4e71-8320-0dfd857684e9,2023-08-02,North Star Consulting,9950.0,Services,True,0.98,
777531b9-1b3d-4e72-8b5b-02e2ab0d6d8b,2023-08-02,North Star Consulting,9000.0,Services,True,0.94,
a61d6058-3b88-46a2-b2b8-2dfc84084d00,2023-08-02,K.R. Services,9990.0,Services,True,0.82,
3f48aa6a-69cb-4bb8-97dd-6ab7a53a94be,2023-08-02,K.R. Services,9990.0,Services,True,0.82,
b5c16397-2109-40b8-b980-9871c37ca8a8,2023-08-02,North Star Consulting,9999.0,Services,True,0.83,
f37e2ab5-11b8-4acb-9907-0809d18013b7,2023-08-02,Google,2794.61,Software,False,0.1,
3bfe03a7-557c-4dca-b3cc-92a37f77738b,2023-08-02,Staples,177.4,Office,False,0.1,
8765575c-35cf-4027-8b68-e271b3e3599c,2023-08-02,K.R. Services,9900.0,Services,True,0.82,
23be8cea-7174-4718-917d-db857752bda7,2023-08-02,Google,566.75,Office,False,0.1,
2e583d8f-eba3-43bd-8cc2-efa3254e0bcd,2023-08-03,Strategic Ventures LLC,8725.0,Services,True,0.92,
05c41d91-d47f-4da9-89f6-ad756ac8e99f,2023-08-03,Apex Solutions Group,9990.0,Services,True,0.94,
f73f103b-e494-429a-b48d-a965f2151877,2023-08-03,Strategic Ventures LLC,7209.0,Services,True,0.81,
ff8773e4-0c75-4c6c-83b6-2d41c14a06c8,2023-08-03,Apex Solutions Group,9999.0,Services,True,0.86,
af73524f-5470-4160-939d-0e6fb7a588ea,2023-08-03,Google,340.27,Software,False,0.1,
270cb5e4-d36c-4646-867c-4bf144e720fd,2023-08-03,Google,330.86,Travel,False,0.1,
728b168d-0a72-470a-ac32-865683b98e28,2023-08-03,Family Holdings,9000.0,Services,True,0.85,
e8eebbe8-a6c8-434c-9d0c-d19e7cc31260,2023-08-03,Google,223.29,Software,False,0.1,
979d91d6-704f-4e62-8cbe-ff98748b6e93,2023-08-03,Uber,47.47,Office,False,0.1,
bceaae4b-76c8-4566-937d-8dba6dc6d04e,2023-08-03,Strategic Ventures LLC,4000.0,Services,True,0.93,
560819d1-9349-42aa-895a-b5e4df7d1374,2023-08-03,K.R. Services,9999.0,Services,True,0.96,
81ea2e43-6c9c-43c2-8a89-0172743ba5e2,2023-08-03,WeWork,1043.96,Office,False,0.1,
41cf031e-a66f-48ef-8472-eeda5798bbcb,2023-08-03,Slack,85.07,Travel,False,0.1,
24f14aec-e373-49fc-afeb-30c466203fcd,2023-08-03,Uber,875.2,Travel,False,0.1,
f648ddab-5e55-4ee0-b06b-1bca4f5a5b0a,2023-08-03,Strategic Ventures LLC,2500.0,Services,True,0.96,
6b05f158-59b0-4d7a-b126-8ae9583d3286,2023-08-03,K.R. Services,9163.0,Services,True,0.8,
248aea2c-b5b4-4b21-bf80-edaf0d87a8ad,2023-08-03,Apex Solutions Group,2500.0,Services,True,0.92,
83d7b60c-e674-4210-8364-a037eb290d94,2023-08-03,Apex Solutions Group,9999.0,Services,True,0.89,
ee969c2c-02c5-4336-a816-18805b20c84a,2023-08-03,WeWork,91.06,Software,False,0.1,
11ea6230-85bb-4083-b87f-274f6227c387,2023-08-03,Google,370.44,Office,False,0.1,
b43a0b5e-9ae8-4fad-a1f2-398e51e8a2df,2023-08-03,WeWork,338.72,Office,False,0.1,
98ab7863-ecab-41f1-bb40-95ffe264851e,2023-08-03,Strategic Ventures LLC,9950.0,Services,True,0.94,
a8a2adfd-fb82-4c01-b117-ca9b52a0bf21,2023-08-03,Staples,510.91,Office,False,0.1,
07b813e6-6555-4440-8169-30e74239fec0,2023-08-03,WeWork,1300.39,Office,False,0.1,
48981ad7-9a0f-4734-9370-14292eb50ca2,2023-08-04,Strategic Ventures LLC,8209.0,Services,True,0.86,
81f9a163-9ecd-440c-acdf-348378feb5a6,2023-08-04,Google,128.69,Travel,False,0.1,
640dc013-84f4-4b50-b7c9-42515ea3f660,2023-08-04,Strategic Ventures LLC,9950.0,Services,True,0.91,
6826b54c-3b9d-4f58-9828-344e1ec6646d,2023-08-04,K.R. Services,9990.0,Services,True,0.86,
397c3b80-96af-4d90-b727-bf42f12249bd,2023-08-04,Strategic Ventures LLC,9990.0,Services,True,0.96,
576427f8-6853-48f7-9e3c-3930df44752c,2023-08-04,Apex Solutions Group,9950.0,Services,True,0.94,
8cb426cd-8522-4c77-9885-80e9e69df86f,2023-08-04,Google,136.74,Software,False,0.1,
fa23ded3-45bd-4e46-9806-b489102fecfd,2023-08-04,WeWork,326.27,Software,False,0.1,
a2d56bbe-6e43-4322-aa37-66ee7088a8fa,2023-08-04,WeWork,122.57,Office,False,0.1,
aa1ecfea-b477-44f0-8065-f9fc6856d086,2023-08-04,WeWork,189.22,Travel,False,0.1,
9b3e9138-e8a6-458b-a760-d1bf07aa6424,2023-08-04,Staples,194.67,Software,False,0.1,
01fa109a-fcc6-4d81-9d43-6fd74d7009dc,2023-08-04,Google,451.24,Software,False,0.1,
59d25508-4138-46e6-aeaf-c483b4c2f52b,2023-08-04,Staples,442.26,Travel,False,0.1,
dfeb74f0-989c-4d11-b476-5c158bd7c7e4,2023-08-04,Uber,154.45,Software,False,0.1,
e4f9d2fa-5bdf-4250-a2f6-6138afeebc5e,2023-08-04,AWS,42.0,Travel,False,0.1,
6c4ac070-9013-4493-81ab-3cea764abb32,2023-08-04,North Star Consulting,9999.0,Services,True,0.92,
5946d74a-9710-4702-8212-0bf530985c50,2023-08-04,AWS,824.27,Software,False,0.1,
ac421d49-ae7d-4410-af31-9b67544fa411,2023-08-04,Apex Solutions Group,9999.0,Services,True,1.0,
b6160a78-b65b-449a-9760-90dd500ba24a,2023-08-04,North Star Consulting,7500.0,Services,True,0.83,
e6dd2158-bb1a-4833-bd85-a4fe6c54f8ae,2023-08-04,Strategic Ventures LLC,9506.0,Services,True,0.92,
0016b279-16c2-40ec-8725-54dab51aa83a,2023-08-04,Slack,398.16,Travel,False,0.1,
c1d6a797-29e8-44fa-9188-b814d45e4299,2023-08-04,Google,391.24,Office,False,0.1,
8b340de3-5db4-40d9-8393-2a9ba5cb52a0,2023-08-04,AWS,95.23,Office,False,0.1,
f585deba-e05c-4343-be30-131b0ee6c445,2023-08-04,AWS,233.39,Software,False,0.1,
bd4923f2-15e2-4ca8-8745-2828fdd7e40f,2023-08-04,Slack,165.22,Travel,False,0.1,
166fb1cf-9f48-4a23-8fc6-e76e5627b646,2023-08-04,Slack,518.41,Office,False,0.1,
42f6f336-5771-4482-b089-c153f063422e,2023-08-04,Slack,933.92,Travel,False,0.1,
fd9ea155-e647-4a7a-84b0-aba800d5e605,2023-08-05,Staples,101.33,Office,False,0.1,
97dfb335-72bc-4ff8-9cb7-5cb9fc721bc2,2023-08-05,Google,182.69,Software,False,0.1,
92ff9433-80de-41a0-8259-27e22b2e9602,2023-08-05,WeWork,155.69,Travel,False,0.1,
18ccac64-56b2-4c77-a8dc-2153922e7937,2023-08-05,WeWork,321.13,Software,False,0.1,
bb4485f2-b795-4a1d-8fed-f8fcef7bbc6d,2023-08-05,Family Holdings,9999.0,Services,True,0.92,
0ba3b8cd-d154-4dfb-a314-f2297bcbace3,2023-08-05,Staples,645.75,Office,False,0.1,
2e369f25-0509-4ab5-9ed7-5a9334db852f,2023-08-05,North Star Consulting,9950.0,Services,True,0.85,
c7d253ed-021b-472a-867a-e1b44899d9b8,2023-08-05,Uber,123.17,Software,False,0.1,
444def78-f0b0-49f4-8889-7a32f9fe9f20,2023-08-05,Staples,286.67,Software,False,0.1,
b08ebf9c-a00d-485c-b641-5588bb4fb291,2023-08-05,WeWork,1129.48,Travel,False,0.1,
a93ee1c0-f598-47a8-b33e-f18f133fd645,2023-08-05,North Star Consulting,5000.0,Services,True,0.84,
6af316c1-94dc-4c93-8f97-f7ac9602a25e,2023-08-05,Strategic Ventures LLC,9900.0,Services,True,0.95,
65423c5a-7a17-4840-bb1e-8b00ac357396,2023-08-05,K.R. Services,9950.0,Services,True,0.81,
6df4700b-9512-41d0-a292-016af9c252c7,2023-08-05,Strategic Ventures LLC,7500.0,Services,True,0.9,
e79c486b-fbe9-43f3-957f-ef26577f2954,2023-08-05,AWS,172.75,Software,False,0.1,
eb7d354b-6074-4b19-b31e-7e8e12068da6,2023-08-05,Slack,192.84,Office,False,0.1,
be12761e-791d-442f-9653-59aeb9d1d486,2023-08-05,K.R. Services,8203.0,Services,True,0.9,
611122a1-5049-4e47-8beb-a67825c9ca0f,2023-08-05,AWS,96.13,Travel,False,0.1,
56df8df9-3fcc-4258-9c7e-909e33365e05,2023-08-05,Google,129.22,Travel,False,0.1,
e8e3a8a4-aa3b-4a47-b1ef-ad0fcb420c64,2023-08-05,Uber,99.62,Software,False,0.1,
ef39eb7e-1b17-4f7f-ad83-73db2bb9f5bd,2023-08-05,Uber,153.24,Travel,False,0.1,
4c008b3e-70bf-469f-8a40-2db4a62274da,2023-08-06,WeWork,53.13,Software,False,0.1,
0732d53f-cf34-4f88-8a01-b6403a85093d,2023-08-06,Apex Solutions Group,9990.0,Services,True,0.82,
040ee540-079d-420e-813f-2be5729d673a,2023-08-06,K.R. Services,2500.0,Services,True,0.92,
4aa69461-ba50-4280-94f1-492661b3fe08,2023-08-06,Family Holdings,7792.0,Services,True,0.99,
e1cd7341-5fda-428b-a546-4557f090f8a7,2023-08-06,Slack,182.95,Office,False,0.1,
9da66da4-7797-402c-9296-74436bc2136b,2023-08-06,WeWork,183.52,Travel,False,0.1,
9d8004b3-5914-4ad4-9fdc-3d8f8e19d0de,2023-08-06,Family Holdings,2500.0,Services,True,0.91,
8509e438-c6f1-42ab-b08c-d4001c1d31a0,2023-08-06,AWS,34.48,Office,False,0.1,
28c3a6ec-9c0c-48c0-aa76-5d21f7d2d579,2023-08-06,WeWork,804.84,Travel,False,0.1,
8f98c478-ec9e-43e0-a0ad-a811d1a5a324,2023-08-06,Apex Solutions Group,9990.0,Services,True,0.99,
bbb8e807-b7f3-48ef-ac11-ac1f97e1b60a,2023-08-06,Google,239.82,Software,False,0.1,
0bb59635-dfe7-4fb3-a830-039e4af3a76c,2023-08-06,Apex Solutions Group,9990.0,Services,True,0.97,
cdb76628-5765-4442-93fd-3125b8cf810b,2023-08-06,Uber,668.28,Travel,False,0.1,
1779fb45-cf09-4375-b32e-15865cfdbefe,2023-08-06,Uber,120.81,Software,False,0.1,
d3859b29-b8b0-45dd-a05e-35ac287e4a20,2023-08-06,WeWork,328.69,Office,False,0.1,
455e4c3f-b294-4052-9dfc-2184b006aa89,2023-08-06,Uber,290.38,Software,False,0.1,
69dfd94d-f5bd-427d-8de2-9e5fff694544,2023-08-06,Staples,89.54,Office,False,0.1,
92d663f7-c668-48eb-827a-a4b7ec10f288,2023-08-06,Uber,209.35,Travel,False,0.1,
c7e2e130-d097-41cb-94e0-dd48a74f90b1,2023-08-06,AWS,174.08,Office,False,0.1,
a0653b97-2a82-4ac3-a5b0-06a45cbefc66,2023-08-06,Staples,81.53,Software,False,0.1,
98c96c10-a3a9-440c-b93d-48c76c3cd4cd,2023-08-06,Apex Solutions Group,8847.0,Services,True,0.91,
cc40e7b6-730c-4db1-b485-562a9bce7756,2023-08-06,Staples,539.33,Software,False,0.1,
d60672dc-a65c-4f60-9107-d796284be473,2023-08-06,Uber,38.69,Office,False,0.1,
659bb03b-8963-4297-a6a4-32ec4a70eb1f,2023-08-06,North Star Consulting,5000.0,Services,True,0.81,
f41c617f-3cf6-42fe-9493-07babb9d001e,2023-08-06,Uber,41.52,Software,False,0.1,
47f20fb5-362f-4b69-80fd-0c6d3a77b16f,2023-08-06,WeWork,385.86,Office,False,0.1,
5ada26b0-fb45-439f-b3f8-8b53ca6f50c0,2023-08-06,Staples,103.42,Software,False,0.1,
d34a8dc8-bfb9-41ba-9865-d405eab535da,2023-08-06,Uber,90.33,Software,False,0.1,
9d94ee7a-7825-4a04-9e97-f5291eaeedc7,2023-08-06,Family Holdings,9990.0,Services,True,0.99,
e65cb910-88cc-4907-a754-f95bddaa88ae,2023-08-06,Staples,125.31,Travel,False,0.1,
582297dc-f8b6-432a-8cc5-8a3f739e00bd,2023-08-06,K.R. Services,9900.0,Services,True,0.8,
ed4e278a-8322-41bc-a71b-da0ceb2ae57f,2023-08-06,North Star Consulting,8312.0,Services,True,0.94,
66020024-dba3-49b9-b7d7-19d7bca987e4,2023-08-07,AWS,2910.64,Software,False,0.1,
39c9bbe4-5846-4794-9721-51134ff43fab,2023-08-07,AWS,102.94,Office,False,0.1,
9603ab6f-d6aa-4ddc-b9c7-43b214d27ee5,2023-08-07,WeWork,300.79,Software,False,0.1,
3b026f63-4506-4f30-804d-6bede5fa79d6,2023-08-07,Google,229.56,Office,False,0.1,
2b1b713b-e4e9-46b2-939f-a3b7a47f2912,2023-08-07,Slack,328.04,Software,False,0.1,
7b1ab14c-758d-4621-896c-5a98bc5a9d39,2023-08-07,Google,63.85,Office,False,0.1,
00b25c88-0f4e-4544-ba59-6b4646af6ef1,2023-08-07,K.R. Services,9990.0,Services,True,0.82,
03d54ff9-cc77-486a-b2f2-750de7c5810a,2023-08-07,Apex Solutions Group,9000.0,Services,True,0.98,
b2e32237-9d02-4a88-b55f-0aa38813c77b,2023-08-07,Staples,127.55,Travel,False,0.1,
daf565e3-2ec7-4a73-aacc-a3e440374351,2023-08-07,Staples,197.62,Travel,False,0.1,
83b32e81-9595-44b6-a162-54f0555674fa,2023-08-07,WeWork,397.72,Office,False,0.1,
d73f9c26-cce5-4a27-85c0-4859d8a77895,2023-08-07,Apex Solutions Group,9000.0,Services,True,0.85,
0bade65a-ae02-4b0f-9d12-d903886820b6,2023-08-07,AWS,849.96,Software,False,0.1,
63fabf8f-fd79-4ab2-bd6b-c0c2ea5041e8,2023-08-07,Google,573.76,Travel,False,0.1,
e4472779-bb7f-49a6-8cbc-8a0ae0482217,2023-08-07,Slack,405.86,Travel,False,0.1,
c61dac54-b48e-4c93-93e2-78ca784cb1ac,2023-08-07,Strategic Ventures LLC,9900.0,Services,True,0.86,
f78e2df9-60c4-4d74-8793-917e4da134be,2023-08-07,Google,183.58,Office,False,0.1,
4f0f979f-2c93-4c51-ba04-9ab9ecae139f,2023-08-07,Slack,59.04,Software,False,0.1,
24d374ad-9cb6-412e-850a-97b8dfda9bc9,2023-08-07,Uber,317.07,Software,False,0.1,
b54843a5-5a96-4b86-b3ca-c49dc382f286,2023-08-07,AWS,353.51,Software,False,0.1,
3eeab4af-3a84-4518-a06e-9d1f0b5dbfdc,2023-08-07,Slack,449.47,Office,False,0.1,
dc444197-0bb9-4983-a556-f4c77a000463,2023-08-08,K.R. Services,9950.0,Services,True,0.86,
3b8a005b-b24f-4886-b0c1-f50213b97dc0,2023-08-08,Slack,256.16,Office,False,0.1,
2edb006f-032a-42c1-9cc0-d9444b562aa7,2023-08-08,Uber,248.4,Travel,False,0.1,
dc9d696b-52f7-4983-87a5-f95723a4ad41,2023-08-08,AWS,422.79,Software,False,0.1,
9c73fda7-a62d-4982-b643-6e1d5c7e3949,2023-08-08,K.R. Services,9900.0,Services,True,0.97,
9a82e1f6-22e4-4af2-9bf4-a247e45faf7f,2023-08-08,WeWork,452.64,Travel,False,0.1,
62867eca-fb47-49d4-af9f-e3a57d10c650,2023-08-08,Apex Solutions Group,9000.0,Services,True,0.96,
0154c550-1119-41cb-837e-5fa56914ac09,2023-08-08,Staples,111.19,Travel,False,0.1,
0fae0af4-0f44-43a3-a2bf-e0fd32c77425,2023-08-08,Uber,684.15,Travel,False,0.1,
d87aa5e5-3ee4-4d44-b6e4-23a3eb22fdec,2023-08-08,AWS,355.6,Travel,False,0.1,
d033cb27-29a9-47dd-a727-729ecb7ca0b5,2023-08-08,North Star Consulting,9990.0,Services,True,0.82,
a3621a72-ce2c-482e-990e-831d06cc9ff8,2023-08-08,AWS,442.54,Travel,False,0.1,
550e491e-f01c-4268-9f97-fa54c03a1ace,2023-08-08,WeWork,50.5,Office,False,0.1,
5cc09dad-92bc-41db-8374-60920303c478,2023-08-08,Staples,257.36,Software,False,0.1,
cbcb1f93-7465-45a1-bda2-6fe1db74ef6d,2023-08-08,Staples,116.77,Software,False,0.1,
07949094-01f9-414d-9959-759f88681590,2023-08-08,Apex Solutions Group,9000.0,Services,True,0.89,
225bae72-02a8-4228-99df-897a170ea470,2023-08-08,Strategic Ventures LLC,9950.0,Services,True,0.87,
ede9284e-8240-4907-b912-9dac1cc61ab5,2023-08-08,Slack,78.48,Software,False,0.1,
c1cb7e22-d2aa-460c-a7a1-effc89b19864,2023-08-08,WeWork,212.53,Travel,False,0.1,
feda546c-9533-484c-9a66-5107c1914c90,2023-08-08,AWS,63.7,Software,False,0.1,
